cache,num_banks,target_banks,bank,occupancy_pct,capacity_per_bank_lines,mean_capacity_normalized_delta_pct,ci95_capacity_normalized_delta_pct,mean_aggregate_raw_delta_misses,ci95_aggregate_raw_delta_misses,mean_aggregate_excess_miss_rate_pct,ci95_aggregate_excess_miss_rate_pct
ceaser,2,"0,1",1,15,65536,1.52587890625e-05,9.012357052167594e-05,0.08,0.11377621842365775,0.00040691759918616484,0.0005787193205679438
ceaser,2,"0,1",0,20,65536,0.00018310546875,0.00035125320649490943,0.47,0.3382853759114567,0.0017929350728618293,0.0012904759895912745
ceaser,2,"0,1",1,20,65536,0.0005340576171875,0.00038345909420275557,0.47,0.3382853759114567,0.0017929350728618293,0.0012904759895912745
ceaser,2,"0,1",0,25,65536,0.002349853515625,0.0006424518807982814,3.11,0.6568252741849089,0.009490966796875,0.0020044716619412504
ceaser,2,"0,1",1,25,65536,0.0023956298828125,0.0007829547618872463,3.11,0.6568252741849089,0.009490966796875,0.0020044716619412504
ceaser,2,"0,1",0,30,65536,0.006500244140625,0.0014210868598496036,8.15,1.2736953792771328,0.020726838076345965,0.003239224280351804
ceaser,2,"0,1",1,30,65536,0.0059356689453125,0.0015836231684234908,8.15,1.2736953792771328,0.020726838076345965,0.003239224280351804
ceaser,2,"0,1",0,35,65536,0.01275634765625,0.0022285531281913923,18.03,2.041925370276244,0.0393024523160763,0.004451063477441405
ceaser,2,"0,1",1,35,65536,0.0147552490234375,0.002152050727226102,18.03,2.041925370276244,0.0393024523160763,0.004451063477441405
ceaser,2,"0,1",0,40,65536,0.0291748046875,0.003400205473186233,35.31,3.0463318267030326,0.06734950789654383,0.005810505506033099
ceaser,2,"0,1",1,40,65536,0.0247039794921875,0.0031939804051375,35.31,3.0463318267030326,0.06734950789654383,0.005810505506033099
ceaser,4,0,0,1,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,0,0,2,32768,0.0,0.0,0.0,0.0,0.0,0.0
ceaser,4,0,0,5,32768,3.0517578125e-05,5.9814453125000006e-05,0.01,0.0196,0.0006105006105006105,0.0011965811965811966
ceaser,4,0,0,10,32768,0.000335693359375,0.00031690771531425526,0.11,0.10384432015417518,0.0033577533577533575,0.003169851042557239
ceaser,4,0,0,15,32768,0.00152587890625,0.000753248655749754,0.5,0.24682451951607934,0.01017293997965412,0.005021862045088084
ceaser,4,0,0,20,32768,0.006378173828125,0.001289606245319818,2.09,0.422578174466398,0.03189378910422707,0.006448621615540944
ceaser,4,0,0,25,32768,0.018798828125,0.002274443294046562,6.16,0.7452895785931773,0.0751953125,0.009097773176186248
ceaser,4,0,0,30,32768,0.047454833984375,0.0034338430278952935,15.55,1.12520168338073,0.15818921668362157,0.011446609190037944
ceaser,4,0,0,35,32768,0.09063720703125,0.005247319710940425,29.7,1.7194417228809584,0.25898151377746775,0.01499338788699824
